"name","pointx_class","lat","lon","poi_class","Entertainment","Gambling","Sports","id"
"Dartford Golf Club",4240292,51.4348789357394,0.196743782412596,"Sports",0,0,1,225
"Costume Workshop Ltd",4210273,51.5355001871186,-0.0602433068778533,"Entertainment",1,0,0,226
"Walton Working Men's Club",4250314,51.3872361656994,-0.419285776479934,"Entertainment",1,0,0,227
"Uxbridge Royal Naval Association",4250314,51.5511871640037,-0.447865701975954,"Entertainment",1,0,0,228
"Zone Gym",4240293,51.5945518159075,-0.113054363189327,"Sports",0,0,1,229
"Pinner Hill Golf Club",4240292,51.611578707362,-0.399168470744882,"Sports",0,0,1,230
"Dawn Sedgwick Management",4210273,51.5109032266274,-0.126485405266558,"Entertainment",1,0,0,231
"Q Stix Snookerhalls",4240301,51.4473030924184,-0.0195283355725283,"Sports",0,0,1,232
"Glenmore House",4250762,51.3951639445164,-0.305209655655726,"Entertainment",1,0,0,233
"Fullbrook Sports Centre",4240293,51.3434151085878,-0.5062390634734,"Sports",0,0,1,234
"Canons Leisure Centre",4240293,51.4004960340804,-0.163088943098532,"Sports",0,0,1,235
"Las Vegas",4220277,51.5126466835509,-0.133749514706738,"Entertainment",1,0,0,236
"Royal Automobile Country Club",4240292,51.3153779650735,-0.276768710971311,"Sports",0,0,1,237
"Rawlings Amusements",4220277,51.4354105950359,-0.451807115610513,"Entertainment",1,0,0,238
"Poynters Riding Centre",4230321,51.3128505302303,-0.42327819802251,"Sports",0,0,1,239
"Power League Fives Ltd",4240293,51.3569480879768,-0.123821109255355,"Sports",0,0,1,240
"Cavellary & Guards Club",4250314,51.5042898928102,-0.148327263817824,"Entertainment",1,0,0,241
"Orange Tree Theatre",4250315,51.4644231567571,-0.30137816274783,"Entertainment",1,0,0,242
"Fairlawn Farm",4230321,51.3397021321697,-0.185950981986276,"Sports",0,0,1,243
"Powerleague Soccer Centre",4240293,51.6065783326038,-0.0532581337265478,"Sports",0,0,1,244
"Power League Soccer Centre",4240293,51.6075381114514,-0.226756697745056,"Sports",0,0,1,245
"Labyrinthe Club",4250314,51.4072912734284,0.0578841914519131,"Entertainment",1,0,0,246
"Muscle Base Gym",4240293,51.6503218995789,-0.0362349529268177,"Sports",0,0,1,247
"Westcroft Leisure Centre",4240293,51.3679608771424,-0.158353060424567,"Sports",0,0,1,248
"Puppet Theatre Barge",4210273,51.5217215553362,-0.182518184240558,"Entertainment",1,0,0,249
"Supreme Council 33rd Degree",4250314,51.5072572978133,-0.13752904806515,"Entertainment",1,0,0,250
"Professional Speakers Association Ltd",4210273,51.390717196129,-0.505015449941993,"Entertainment",1,0,0,251
"Metro Flex Gym",4240293,51.4248645838484,-0.0327829289549266,"Sports",0,0,1,252
"Thinking Wide",4210273,51.5249112726028,-0.187580809966428,"Entertainment",1,0,0,253
"Pavilion Leisure Centre",4240293,51.4034442905621,0.0179568488042826,"Sports",0,0,1,254
"Pratt's Club",4250314,51.5064005262745,-0.139639007442764,"Entertainment",1,0,0,255
"Sternberg Clarke Entertainment",4210273,51.4571583634096,-0.198202791277142,"Entertainment",1,0,0,256
"All Star Lanes",4240290,51.5192057357252,-0.122137628540944,"Sports",0,0,1,257
"Century Club",4250314,51.5473482155306,0.0355393363987405,"Entertainment",1,0,0,258
"The Agency Excellent Entertainment Ltd",4210273,51.6361950398057,-0.17780241425691,"Entertainment",1,0,0,259
"Latin Touch Entertainment",4210273,51.506156105509,-0.259018850565416,"Entertainment",1,0,0,260
"Metropolis",4250312,51.5324872903613,-0.0567971005426407,"Entertainment",1,0,0,261
"Costume Studio",4210273,51.5463404929159,-0.0823825424120914,"Entertainment",1,0,0,262
"Quadrangle Livery Yard",4230321,51.3542220634171,0.135360517608849,"Sports",0,0,1,263
"The Body Factory",4240293,51.5390592871305,0.128629542497785,"Sports",0,0,1,264
"Purley Leisure Centre",4240304,51.3390564080943,-0.114879204523834,"Sports",0,0,1,265
"Purley Downs Golf Club",4240292,51.3402100960366,-0.096138113714332,"Sports",0,0,1,266
"Nuffield Fitness & Wellbeing Centres",4240293,51.2946754193318,-0.328150942414834,"Sports",0,0,1,267
"The Borderline",4210273,51.5148862130362,-0.130386327755707,"Entertainment",1,0,0,268
"Topgolf",4210273,51.6426748581023,0.0955675865351833,"Entertainment",1,0,0,269
"Camden Peoples Theatre",4250315,51.5263989617255,-0.138449159890545,"Entertainment",1,0,0,270
"Sidcup Leisure Centre",4240293,51.4365774158673,0.104178075921985,"Sports",0,0,1,271
"Camphill Club",4250314,51.3412528969834,-0.499590083345809,"Entertainment",1,0,0,272
"Surrey Downs Golf Club",4240292,51.2899647327646,-0.189178143087031,"Sports",0,0,1,273
"Priory Conservative Club",4250314,51.4846642713151,0.147714931147373,"Entertainment",1,0,0,274
"Centro Desportivo Cultural Portuguese",4250314,51.4745414414552,-0.121121277761784,"Entertainment",1,0,0,275
"Central Park",4240292,51.5578994277748,0.162055895359043,"Sports",0,0,1,276
"Surrey Docks Play Association",4250314,51.4927863042447,-0.043790573525422,"Entertainment",1,0,0,277
"Queensbridge Sports & Community Centre",4240293,51.5423627970888,-0.0712290026961782,"Sports",0,0,1,278
"R A O B Club",4250314,51.3690018716907,-0.500881346453979,"Entertainment",1,0,0,279
"The Royal British Legion",4250314,51.6661647573387,-0.373822735480931,"Entertainment",1,0,0,280
"Viva Vegas - Casino Hire London",4210273,51.4799889782044,-0.123806523644935,"Entertainment",1,0,0,281
"Nuffield Fitness & Wellbeing Centres",4240293,51.40528122861,-0.118382771068021,"Sports",0,0,1,282
"Sir Mark Collett Pavilion",4240293,51.3068410158473,0.236794800298283,"Sports",0,0,1,283
"Titan Fitness & Body Building Centre",4240293,51.5428694587007,-0.055617888611142,"Sports",0,0,1,284
"Wimbledon Village Stables",4230321,51.4248764364908,-0.217933328358854,"Sports",0,0,1,285
"Thirty Fifty",4210273,51.439029161364,-0.333370419153586,"Entertainment",1,0,0,286
"Pyrford Golf Club",4240292,51.3158995834101,-0.495093619677479,"Sports",0,0,1,287
"William Hill",4220279,51.6019856445324,-0.409732015692878,"Gambling",0,1,0,288
"Admiral Casino",4220277,51.4729667704018,-0.0701256584040212,"Entertainment",1,0,0,289
"Spring Health Leisure",4240293,51.5460376317379,-0.16464641485941,"Sports",0,0,1,290
"Sutton Arena Leisure Centre",4240293,51.3840904844592,-0.181403978115645,"Sports",0,0,1,291
"Stuart Learmonth Hire",4210273,51.504245245307,-0.25811186771909,"Entertainment",1,0,0,292
"Professor Palmermoff Magic Show",4210273,51.4642278440401,-0.0323718010894658,"Entertainment",1,0,0,293
"Carpenders Park & South Oxhey Labour Hall",4250314,51.6270256200303,-0.389329227971278,"Entertainment",1,0,0,294
"Rainham Working Men's Club",4250314,51.5187647995547,0.194423069023962,"Entertainment",1,0,0,295
"Jorg Betts Associates",4210273,51.5215230186728,-0.114676397089303,"Entertainment",1,0,0,296
"Fusion",4240302,51.4502510343196,-0.0220921433274895,"Sports",0,0,1,297
"La Capammina Nightclub",4250312,51.5142464834877,-0.131435799995104,"Entertainment",1,0,0,298
"Prangsta Costumiers",4210273,51.4753999758716,-0.0373919744263076,"Entertainment",1,0,0,299
"Everyone Active",4240293,51.6273963894426,-0.392368910954826,"Sports",0,0,1,300
"Keith Davis Cue Sports Club Ltd",4240301,51.5400260964498,0.127881503277195,"Sports",0,0,1,301
"The Caledonian Club",4250314,51.5007208666517,-0.152952835890181,"Entertainment",1,0,0,302
"Bushey Conservative Club",4250314,51.6449910865203,-0.368177542677724,"Entertainment",1,0,0,303
"Knight's Snooker Club",4240301,51.5626189128886,0.219884842061581,"Sports",0,0,1,304
"Langham Working Mens Club",4250314,51.5846455434489,-0.0993332406091042,"Entertainment",1,0,0,305
"Epsom Polo Club",4230321,51.3437018194515,-0.292908088146916,"Sports",0,0,1,306
"London Stage Stage Hire",4210273,51.650179453504,-0.174940375263195,"Entertainment",1,0,0,307
"Walthamstow Leisure Centre",4240293,51.5759256877296,-0.0286482476120399,"Sports",0,0,1,308
"Savage Club",4250314,51.5060410397492,-0.12384612389022,"Entertainment",1,0,0,309
"Ashmere Fisheries",4230282,51.3929175372576,-0.42583125051572,"Sports",0,0,1,310
"Winkers Night Club",4250312,51.608396421314,-0.543424972415776,"Entertainment",1,0,0,311
"Bush Hall Music Ltd",4250315,51.5064935559037,-0.231685164696851,"Entertainment",1,0,0,312
"Grosvenor Casinos",4220280,51.4933718783233,-0.183329027643438,"Gambling",0,1,0,313
"Felix de Wolfe",4210273,51.5136995158773,-0.130406092402624,"Entertainment",1,0,0,314
"Blush",4250312,51.5149964489579,-0.151525080712222,"Entertainment",1,0,0,315
"Willesden & District Social Club",4250314,51.5400146619105,-0.252521346651394,"Entertainment",1,0,0,316
"19 Private Membership Club",4250314,51.598279303683,-0.277947546765274,"Entertainment",1,0,0,317
"Charley Entertainments",4210273,51.6183087048078,-0.284282017157661,"Entertainment",1,0,0,318
"Concert Artistes Association",4250314,51.5107643069917,-0.125107621706471,"Entertainment",1,0,0,319
"Woking Snooker Centre",4240301,51.306593130167,-0.557317741726104,"Sports",0,0,1,320
"Mystical Fairies",4210273,51.5564197764266,-0.186357416279976,"Entertainment",1,0,0,321
"The Warehouse Waterloo",4250315,51.5052176727589,-0.110090009898338,"Entertainment",1,0,0,322
"Ronnie Scott's Jazz Club",4250312,51.5134056380915,-0.131715214176323,"Entertainment",1,0,0,323
"Nork Park Social Club",4250314,51.3181142286124,-0.226697507153325,"Entertainment",1,0,0,324
"Silver Hall Social Club",4250314,51.5241126072374,0.178519724379123,"Entertainment",1,0,0,325
"Morden Park Leisure Centre",4240304,51.3948443085401,-0.205111198545399,"Sports",0,0,1,326
"Crown London Aspinall's",4220280,51.5063932314887,-0.149409193005384,"Gambling",0,1,0,327
"Cobham Village Club",4250314,51.3323855274002,-0.419521937911708,"Entertainment",1,0,0,328
"Mark Wheeler",4210273,51.5129086385559,-0.101326283759405,"Entertainment",1,0,0,329
"Diamond Falls Cookies Island",4210271,51.5169057458422,0.0822798203460305,"Entertainment",1,0,0,330
"Questors Theatre",4250315,51.5117080323229,-0.309679083920655,"Entertainment",1,0,0,331
"Henderson Sports & Social Club",4250314,51.6065817348645,0.244878220545325,"Entertainment",1,0,0,332
"Froggle Parties",4210273,51.496179672447,-0.324818376644419,"Entertainment",1,0,0,333
"Tenpin",4240290,51.5651140266786,-0.105457549445778,"Sports",0,0,1,334
"West Essex Golf Club",4240292,51.6499006091518,0.0114937291795705,"Sports",0,0,1,335
"Harrow Weald Memorial Club",4250314,51.607498340297,-0.33962823239965,"Entertainment",1,0,0,336
"The Cedars Club",4250314,51.572134542476,0.13606241580513,"Entertainment",1,0,0,337
"Painting Faces",4210273,51.5176236711009,-0.525567865149148,"Entertainment",1,0,0,338
"The Silver Time",4220277,51.5093995092582,-0.196929357507414,"Entertainment",1,0,0,339
"West Byfleet Social Club",4250314,51.3393541721047,-0.504549183704775,"Entertainment",1,0,0,340
"London Development Events",4210273,51.4586743935982,-0.208170450382762,"Entertainment",1,0,0,341
"The Royal British Legion",4250314,51.4419671327972,-0.333191527607333,"Entertainment",1,0,0,342
"Kevin's Hysterical Magic",4210273,51.3484726156459,-0.0377222877074759,"Entertainment",1,0,0,343
"Lilly Putt Stables",4230321,51.5727815407082,0.241183192493123,"Sports",0,0,1,344
"Bannatyne Health & Fitness",4240293,51.437052342113,0.0256679102107782,"Sports",0,0,1,345
"Michael Vine Associates",4210273,51.572945138843,-0.161340449897467,"Entertainment",1,0,0,346
"Bunker 51",4230283,51.4943132931177,0.0353568483183459,"Sports",0,0,1,347
"Aquilla Health & Fitness Club Within the Rembrant Hotel",4240293,51.4957937139098,-0.170209299582497,"Sports",0,0,1,348
"Wickham Park Table Tennis Club",4250314,51.3794068250455,-0.0014800774395586,"Entertainment",1,0,0,349
"Michael Harrison Entertainment",4210273,51.5135790908288,-0.118376860322309,"Entertainment",1,0,0,350
"Asgard",4210273,51.5362366893447,-0.146396574693499,"Entertainment",1,0,0,351
"Addiscombe Social & Sports Club",4250314,51.3834972667947,-0.0766223912528948,"Entertainment",1,0,0,352
"Tiffin Sports Centre",4240293,51.4118046393753,-0.295667408944146,"Sports",0,0,1,353
"Green Dragons Paragliding Club",4230286,51.2963121638265,-0.0267592912332549,"Sports",0,0,1,354
"The Wisley",4240292,51.3188930130324,-0.482467734555142,"Sports",0,0,1,355
"Stage Entertainment",4210273,51.503873717244,-0.100376217742174,"Entertainment",1,0,0,356
"The Surbiton Club",4250314,51.3937700345182,-0.305764261076164,"Entertainment",1,0,0,357
"Gold's Gym",4240293,51.5493969802739,0.161553190634321,"Sports",0,0,1,358
"Stanmore Institute Club",4250314,51.617305752998,-0.310424333888736,"Entertainment",1,0,0,359
"Bexleyheath Golf Club",4240292,51.4517580629216,0.131517798088752,"Sports",0,0,1,360
"Warrens Gym Ltd",4240293,51.5708661677651,0.105236524869595,"Sports",0,0,1,361
"Stans Gym Health & Fitness",4240293,51.5357411724233,0.245381822386463,"Sports",0,0,1,362
"Wigmore Hall",4250315,51.5166539482106,-0.148287096014038,"Entertainment",1,0,0,363
"Surdoc Social Club",4250314,51.492425424239,-0.0466871514609735,"Entertainment",1,0,0,364
"Buzz Bingo",4220278,51.5378928940971,-0.0015688389052115,"Gambling",0,1,0,365
"Buzz Bingo",4220278,51.5700397028467,-0.0251510412093719,"Gambling",0,1,0,366
"Bexley Heath Conservative Club",4250314,51.456389612707,0.14186740907432,"Entertainment",1,0,0,367
"Zigzag Lighting",4250762,51.2900103587524,-0.0932671732105221,"Entertainment",1,0,0,368
"Belmont Conservative Club",4250314,51.344071296222,-0.201027490439931,"Entertainment",1,0,0,369
"Surbiton Raceway",4240297,51.376041718608,-0.267968392543524,"Sports",0,0,1,370
"Sundridge Park Working Mens Club & Institute",4250314,51.420035909334,0.0200539692448066,"Entertainment",1,0,0,371
"Bellingham Ex-servicemans Social Club",4250314,51.431517736412,-0.0172186785155272,"Entertainment",1,0,0,372
"Bedfont Football & Social Club",4250314,51.4620232405695,-0.426476367788839,"Entertainment",1,0,0,373
"Sunbury Leisure Centre",4240293,51.4148203527133,-0.421627723796463,"Sports",0,0,1,374
"Bexley Sidcup Conservative Club Ltd",4250314,51.4277584918848,0.100996455195244,"Entertainment",1,0,0,375
"Hadley Wood Golf Club",4240292,51.665667561526,-0.164140841504985,"Sports",0,0,1,376
"The Cockpit",4250315,51.5244957177735,-0.169505831637074,"Entertainment",1,0,0,377
"Golf Kingdom",4240292,51.5781480584157,0.141634144224711,"Sports",0,0,1,378
"Wimbledon Leisure Centre",4240304,51.420031684935,-0.192825718780029,"Sports",0,0,1,379
"Belvedere North Conservative Club",4250314,51.4909256095743,0.148081244950884,"Entertainment",1,0,0,380
"Beck Theatre",4250315,51.5210486825235,-0.421821007094543,"Entertainment",1,0,0,381
"Whetstone Snooker Club",4240301,51.6316785815328,-0.17481608588122,"Sports",0,0,1,382
"Tabot Centre",4210271,51.5329779338985,-0.198117320320325,"Entertainment",1,0,0,383
"Fredrick Adventure Playground",4210271,51.4858970012342,-0.102563784115007,"Entertainment",1,0,0,384
"Jelly Kelly",4210273,51.3886249815798,-0.511608622496419,"Entertainment",1,0,0,385
"Buzz Bingo",4220278,51.5934311406164,0.0835950076362032,"Gambling",0,1,0,386
"Great Custardo",4210273,51.42284024723,-0.186026617224139,"Entertainment",1,0,0,387
"Frith Manor Equestrian Centre",4230321,51.6158641791983,-0.204226825728974,"Sports",0,0,1,388
"Stanmore Golf Club",4240292,51.6103341337105,-0.313990512177643,"Sports",0,0,1,389
"The Royal British Legion",4250314,51.3862956893479,-0.293447726913309,"Entertainment",1,0,0,390
"Theatre Royal Haymarket",4250315,51.5088303184141,-0.131268319051808,"Entertainment",1,0,0,391
"Sunpostal Sports & Social Club",4250314,51.6688918436347,-0.423470785932088,"Entertainment",1,0,0,392
"Sophisticats",4210273,51.5289985418671,-0.132273558057851,"Entertainment",1,0,0,393
"A 1 Golf Range",4240292,51.6559987910235,-0.246858032416529,"Sports",0,0,1,394
"Sunbury Conservative Club",4250314,51.4059156632249,-0.412804423140373,"Entertainment",1,0,0,395
"Hammersmith Club Society Ltd",4250314,51.4897540306429,-0.230186643666982,"Entertainment",1,0,0,396
"Berkeley Entertainments",4210273,51.583228507167,-0.322557306365198,"Entertainment",1,0,0,397
"Addington Palace Golf Club",4240292,51.3551968011292,-0.0429501790732837,"Sports",0,0,1,398
"Performing Artistes",4210273,51.518467345902,-0.14240483570863,"Entertainment",1,0,0,399
"93 Feet East",4250312,51.5217197210124,-0.0715175659616242,"Entertainment",1,0,0,400
"The Association of Ukrainians in Great Britain",4250314,51.5060271596003,-0.211011018101287,"Entertainment",1,0,0,401
"Mile End Climbing Wall",4240291,51.5277038044168,-0.0396992080539995,"Sports",0,0,1,402
"Dorset Social Club",4250314,51.5300843432996,-0.0724861838062558,"Entertainment",1,0,0,403
"Barnet Burnt Oak Leisure Centre",4240293,51.6049941442334,-0.255378044638645,"Sports",0,0,1,404
"Hillingdon Canal Club",4250314,51.5420247319935,-0.487848461667099,"Entertainment",1,0,0,405
"Fitness First",4240293,51.514827400704,-0.109438619009889,"Sports",0,0,1,406
"Vario Creative Ltd",4210273,51.4228183185809,-0.146688595615774,"Entertainment",1,0,0,407
"Buzz Bingo",4220278,51.4264732511345,-0.166952569816617,"Gambling",0,1,0,408
"The Royal British Legion",4250314,51.5027963866152,0.0459883393435393,"Entertainment",1,0,0,409
"E J Casting Ltd",4210273,51.4776827946711,-0.105655266274461,"Entertainment",1,0,0,410
"D K Loud Speaker Services",4210273,51.5494852631894,0.201295879482534,"Entertainment",1,0,0,411
"Bannatyne Health & Fitness",4240293,51.5361038974347,-0.190885226716051,"Sports",0,0,1,412
"Park Avenue",4250312,51.4580179219658,-0.305545606413002,"Entertainment",1,0,0,413
"Loxford Social Club",4250314,51.5492556003121,0.0922235428902807,"Entertainment",1,0,0,414
"Bungee Fly Ltd",4230285,51.5457221293316,-0.19648896961938,"Sports",0,0,1,415
"Ivy Leaf Club",4250314,51.5436021746305,-0.483267964702191,"Entertainment",1,0,0,416
"Gold's Gym",4240293,51.4695927111761,-0.366359870195503,"Sports",0,0,1,417
"Plumstead Radical Club",4250314,51.4893554045716,0.0851152055849559,"Entertainment",1,0,0,418
"The Lodge",4240292,51.3610890892003,0.161593929670033,"Sports",0,0,1,419
"Hampton Social Club",4250314,51.4164665579942,-0.372358810962083,"Entertainment",1,0,0,420
"Stressfree the Venue Transformers",4210273,51.5207426749662,-0.122088820674953,"Entertainment",1,0,0,421
"Prince Edward Theatre",4250315,51.5137531720211,-0.130951559645989,"Entertainment",1,0,0,422
"West Middlesex Golf Club",4240292,51.5129731445075,-0.354380327126162,"Sports",0,0,1,423
"William Penn Leisure Centre",4240293,51.639167025613,-0.498464041860024,"Sports",0,0,1,424
"Virgin Active Health Club",4240293,51.4210754366498,-0.21009436536443,"Sports",0,0,1,425
"Grosvenor Casinos",4220280,51.5174234326137,-0.130469804552916,"Gambling",0,1,0,426
"The Jane Nightwork Company",4210273,51.4994675039737,-0.216641906117647,"Entertainment",1,0,0,427
"Platform Films & Video Ltd",4210273,51.5276895596548,-0.123504153830711,"Entertainment",1,0,0,428
"Trent Park Golf Club",4240292,51.6492458625418,-0.131193276749705,"Sports",0,0,1,429
"Nikao Health & Fitness",4240293,51.5872255575985,-0.219993688534332,"Sports",0,0,1,430
"Oversea Pang's Clansman Association",4250314,51.5116902115103,-0.130156890610963,"Entertainment",1,0,0,431
"The Royal British Legion",4250314,51.4691264714862,-0.32515283476012,"Entertainment",1,0,0,432
"Circus Tavern",4210273,51.485827175845,0.246422968979512,"Entertainment",1,0,0,433
"Eagle London",4250312,51.4862033230552,-0.119345615023547,"Entertainment",1,0,0,434
"St Monica's R C Social Club Centre",4250314,51.6220597862554,-0.121477014418693,"Entertainment",1,0,0,435
"G E M S Performance Electronics",4210820,51.4156873443325,-0.53093192466055,"Entertainment",1,0,0,436
"Mecca Bingo",4220278,51.5972404832734,-0.10690755365129,"Gambling",0,1,0,437
"Egham Constitutional Club",4250314,51.431783945549,-0.54713481936469,"Entertainment",1,0,0,438
"Adam Ants Parties",4210273,51.618975282718,-0.260104350960496,"Entertainment",1,0,0,439
"151 Club",4250312,51.4878545371061,-0.167234409387976,"Entertainment",1,0,0,440
"Talking Heads",4210273,51.4578086269624,-0.195812175742235,"Entertainment",1,0,0,441
"Hampton Court Palace Golf Club",4240292,51.3997137444,-0.314472156277369,"Sports",0,0,1,442
"Woodside Park Club Ltd",4250314,51.6198457345648,-0.19260987974513,"Entertainment",1,0,0,443
"Mecca Bingo",4220278,51.5325839700226,0.137014686617778,"Gambling",0,1,0,444
"Absolute Corporate Events",4210273,51.5273020704001,-0.0889203881844514,"Entertainment",1,0,0,445
"South Norwood & Woodside Social Club",4250314,51.3933246353703,-0.0683186925702133,"Entertainment",1,0,0,446
"Paddy Power",4220279,51.5164098008198,-0.209595340289025,"Gambling",0,1,0,447
"Chingford Golf Range",4240292,51.6309824135971,-0.0166386536083591,"Sports",0,0,1,448
"Burhill Golf Club",4240292,51.3527324279848,-0.417299654907913,"Sports",0,0,1,449
"The Hurlingham Club",4250314,51.4662556379872,-0.200574157328766,"Entertainment",1,0,0,450
"Dartford Working Mens Club",4250314,51.4456570961499,0.213710471669668,"Entertainment",1,0,0,451
"Personal Appearances",4210273,51.6271746634455,-0.175531430674612,"Entertainment",1,0,0,452
"Chorleywood Club",4250314,51.6422959323418,-0.502102403575,"Entertainment",1,0,0,453
"Michael Paul Children's Entertainer",4210273,51.3535302187446,-0.0655120714265375,"Entertainment",1,0,0,454
"Buzz Bingo",4220278,51.5864632568616,-0.332608991319657,"Gambling",0,1,0,455
"Menier Chocolate Factory",4250315,51.4734716791454,-0.0707523320674594,"Entertainment",1,0,0,456
"Auntie Julie",4210273,51.6546263856352,-0.446098486607682,"Entertainment",1,0,0,457
"Clermont Club",4220280,51.5092723113905,-0.146655361609646,"Gambling",0,1,0,458
"South Croydon Conservative Club",4250314,51.3608857435889,-0.0962145583728526,"Entertainment",1,0,0,459
"Academy Costumes",4210273,51.5018908089304,-0.102317376815817,"Entertainment",1,0,0,460
"Acol Bridge Club",4250314,51.5456470153828,-0.191025932997695,"Entertainment",1,0,0,461
"Danebury Alton Residents Association",4250314,51.451810227706,-0.249767308780709,"Entertainment",1,0,0,462
"Gerry's Club",4250314,51.5124429529249,-0.131515365358229,"Entertainment",1,0,0,463
"100 Club Ltd",4250314,51.5162130786358,-0.135330419586713,"Entertainment",1,0,0,464
"City Edge Within Hackney Community College",4250762,51.5307330370753,-0.0793042991186739,"Entertainment",1,0,0,465
"New Barnet Leisure Centre",4240304,51.6527372063958,-0.169013230304706,"Sports",0,0,1,466
"Mazenod Social Club",4250314,51.5409679659512,-0.193749526793947,"Entertainment",1,0,0,467
"Southwark Playhouse",4250315,51.4974994889328,-0.0982496718146789,"Entertainment",1,0,0,468
"The Ministry of Fun Ltd",4210273,51.4899358743798,-0.0980861973626007,"Entertainment",1,0,0,469
"Montrose Park Club",4250314,51.4360825964767,0.114183913185767,"Entertainment",1,0,0,470
"Hornimans Adventure Playground",4210271,51.5244600172548,-0.209726479352641,"Entertainment",1,0,0,471
"Craxton Studios",4250315,51.5582393759836,-0.194724342126681,"Entertainment",1,0,0,472
"Dartford Masonic Club",4250314,51.4468962278047,0.207135781399862,"Entertainment",1,0,0,473
"Lewis & Kaye Hire Ltd",4210273,51.5195119378682,-0.25190807291349,"Entertainment",1,0,0,474
"Civil Service Club",4250314,51.5065827503092,-0.12566834701037,"Entertainment",1,0,0,475
"Real Time",4220277,51.4123427772835,-0.301640977308581,"Entertainment",1,0,0,476
"A S Bourne & Son",4230321,51.3468829612551,-0.274771577597112,"Sports",0,0,1,477
"Kinetic Theatre Company",4210273,51.4091938043533,-0.189445454786943,"Entertainment",1,0,0,478
"Carl Rosa Productions Ltd",4210273,51.5315525818008,-0.0646067495240756,"Entertainment",1,0,0,479
"Amazing Spangles",4210273,51.596410109636,-0.391879364898807,"Entertainment",1,0,0,480
"Mecca Bingo",4220278,51.3757672235926,-0.1033276795277,"Gambling",0,1,0,481
"Grandstand Hospitality Ltd",4210273,51.5044731577088,-0.147974012627784,"Entertainment",1,0,0,482
"Greenwich Theatre Ltd",4250315,51.4794639129617,-0.007648149136882,"Entertainment",1,0,0,483
"Dagenham Trades Hall",4250314,51.5403400917712,0.157949853361519,"Entertainment",1,0,0,484
"Dagenham Conservative Club",4250314,51.5405752014139,0.15934541858216,"Entertainment",1,0,0,485
"South Ealing Conservative & Unionist Club Ltd",4250314,51.5045906007793,-0.306873343287029,"Entertainment",1,0,0,486
"Andrew Robson Bridge Club",4250314,51.4762107296243,-0.200600029005851,"Entertainment",1,0,0,487
"Romford Conservative Club",4250314,51.5866081214048,0.197920512253381,"Entertainment",1,0,0,488
"Scarabeus Theatre Ltd",4210273,51.5275178930484,-0.0823085262045444,"Entertainment",1,0,0,489
"Mecca Bingo",4220278,51.3854747640989,-0.188855468655577,"Gambling",0,1,0,490
"Teddington Constitutional Club",4250314,51.427330552072,-0.341522067535669,"Entertainment",1,0,0,491
"Playground Performing Arts Studio",4250315,51.5178043068477,-0.224429634832614,"Entertainment",1,0,0,492
"Wax Chandlers",4250762,51.5158254708774,-0.0954254064415774,"Entertainment",1,0,0,493
"Harrow Leisure Centre (Harrow)",4240293,51.5925242008202,-0.327441026279434,"Sports",0,0,1,494
